AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,6.57,5.17,5.18
25-29,0.00,0.93,0.00,0.00,0.00,6.93,2.50,5.37
30-34,0.00,0.00,0.00,0.00,0.00,7.74,1.27,5.77
35-39,0.00,1.74,11.11,0.00,33.33,10.53,8.00,9.02
40-44,100.0,4.63,0.00,0.00,0.00,13.81,1.85,11.30
45-49,0.00,2.70,0.00,0.00,0.00,17.21,7.25,14.19
50-54,0.00,1.60,16.67,100.0,25.00,20.93,7.58,17.19
55-59,50.00,3.33,0.00,0.00,0.00,27.21,12.86,22.12
60-64,50.00,2.63,0.00,100.0,0.00,29.32,6.25,24.54
65-OVER,0.00,9.09,20.00,0.00,0.00,41.56,14.29,36.06
TOTAL,13.04,3.52,2.97,20.00,6.38,22.81,6.77,18.46
