PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
ODUM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.03,26.13,0.00,4.00,5.56,21.47
MADRAY SPRINGS,0.00,4.35,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.74,18.52,0.00,0.00,0.00,14.82
OGLETHORPE,0.00,1.47,5.26,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,18.78,22.92,0.00,3.85,0.00,17.97
SCREVEN,0.00,8.96,2.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,19.29,23.37,0.00,9.91,6.10,18.35
EMPIRE,0.00,16.67,5.88,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,50.00,0.00,0.00,18.89,22.73,0.00,0.00,0.00,19.39
RED HILL,0.00,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.53,15.25,0.00,2.27,0.00,11.05
ALTAMAHA,0.00,5.51,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,14.89,21.04,0.00,3.78,2.68,13.86
GARDI,0.00,0.00,4.35,0.00,0.00,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.31,21.45,0.00,6.67,0.00,18.80
VFW,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,7.64,11.90,0.00,8.96,4.23,6.96
PINE STREET,0.00,8.00,5.36,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.92,25.70,0.00,7.43,3.61,14.17
UNITY,0.00,3.53,7.06,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.74,20.63,0.00,8.29,3.68,14.68
REC CENTER,0.00,4.44,7.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.64,21.62,0.00,3.23,6.58,16.29
TOTAL,0.00,4.74,4.26,0.00,2.44,10.81,0.00,0.00,16.67,0.00,0.92,1.41,0.00,5.71,3.33,0.00,17.64,21.59,0.00,6.94,3.71,15.62
