PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BETHLEHEM COMMUNITY,0.00,7.35,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.89,0.00,0.00,0.00,0.00,14.14,16.53,0.00,1.63,2.94,12.19
BETHLEHEM CHURCH -,0.00,8.60,10.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,3.64,4.55,0.00,16.84,19.33,0.00,2.73,4.08,15.02
BRAMLETT ELEMENTARY,0.00,3.33,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.03,0.00,11.63,15.00,0.00,4.44,1.15,10.47
WESTSIDE MIDDLE,0.00,3.54,4.41,0.00,0.00,12.50,0.00,0.00,0.00,0.00,2.08,0.00,0.00,7.69,0.00,50.00,14.68,15.83,0.00,3.74,1.23,12.20
FIRE STATION 1,0.00,6.36,8.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.06,3.33,0.00,2.38,6.25,0.00,16.66,20.53,0.00,4.79,3.37,14.95
WINDER-BARROW HIGH,0.00,2.52,3.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,25.00,15.64,18.37,0.00,1.91,0.88,12.46
STATHAM ELEMENTARY,0.00,5.00,5.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.04,0.00,0.00,6.25,0.00,0.00,13.30,19.78,0.00,2.86,2.22,12.21
FIRST BAPTIST CHURCH,0.00,3.55,7.56,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,3.85,0.00,14.62,17.46,0.00,0.86,0.93,12.95
LIONS CLUB,0.00,5.92,7.59,0.00,0.00,8.33,0.00,0.00,0.00,0.00,1.85,2.63,0.00,3.23,0.00,0.00,19.88,24.01,0.00,0.72,0.00,17.60
LEISURE SERVICES,0.00,0.57,2.60,0.00,8.33,11.11,0.00,0.00,0.00,0.00,0.00,1.69,0.00,0.00,0.00,0.00,9.83,12.90,0.00,3.05,1.20,7.01
APALACHEE HIGH,0.00,5.24,4.48,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.83,2.00,0.00,0.00,3.33,0.00,9.80,11.16,0.00,3.35,2.27,7.88
MIDWAY UNITED,16.67,3.12,5.59,0.00,0.00,0.00,0.00,0.00,25.00,0.00,1.56,0.00,0.00,3.70,5.56,0.00,14.64,15.64,0.00,6.06,0.00,12.48
WINDER COMMUNITY,0.00,5.31,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,17.37,19.12,0.00,1.78,0.00,13.94
CEDAR CREEK BAPTIST,0.00,11.36,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.86,3.85,0.00,0.00,0.00,0.00,15.33,18.08,0.00,3.57,0.00,13.53
COUNTY LINE,0.00,6.12,5.97,0.00,16.67,0.00,0.00,0.00,0.00,0.00,2.27,2.70,0.00,2.33,2.22,0.00,17.68,19.90,0.00,0.00,0.00,15.76
THE CHURCH AT WINDER,0.00,1.92,4.25,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.75,3.48,0.00,4.65,0.00,0.00,11.19,13.17,0.00,1.56,2.70,8.72
TOTAL,4.00,4.68,5.55,0.00,2.70,2.27,0.00,0.00,11.76,0.00,1.22,1.73,0.00,2.36,2.21,7.50,14.64,17.35,0.00,2.63,1.79,12.33
