AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,2.54,0.18,0.37,0.00,0.64,3.64,1.79,2.79
25-29,2.29,0.22,0.50,0.00,2.76,2.85,1.41,2.34
30-34,2.41,0.87,0.78,5.00,1.79,3.96,1.49,3.29
35-39,2.03,1.28,0.57,0.00,5.29,5.46,2.47,4.60
40-44,2.79,1.43,2.09,0.00,1.72,7.34,3.96,6.25
45-49,6.88,1.36,2.11,16.67,4.61,10.67,4.85,9.19
50-54,4.46,2.05,4.43,7.14,8.50,14.43,5.89,12.54
55-59,2.14,3.18,3.93,0.00,11.38,18.94,9.42,16.92
60-64,3.77,3.86,4.76,0.00,14.15,23.05,11.62,20.96
65-OVER,9.29,4.63,8.26,6.67,14.42,29.11,16.03,26.88
TOTAL,4.12,1.74,2.23,3.09,5.77,14.48,5.73,12.27
