PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
043,0.0,0.0,0.0,0.0
12A,0.0,0.0,0.0,0.0
25,10.52,9.46,0.0,9.94
26,18.94,17.46,0.0,18.17
27,14.65,13.82,50.0,14.23
28,4.19,6.58,0.0,5.6
29,10.39,9.16,0.0,9.71
295,0.0,0.0,0.0,0.0
30,13.8,13.08,0.0,13.39
31,10.17,10.84,0.0,10.54
32,12.65,13.28,0.0,12.97
33,9.44,11.34,0.0,10.5
34,10.81,11.25,0.0,11.05
35,13.66,14.88,0.0,14.35
36,20.97,19.61,0.0,20.25
37,24.11,25.11,0.0,24.61
38,15.79,16.04,50.0,15.96
39,8.4,9.98,0.0,9.33
41,10.34,11.44,0.0,10.93
42,15.12,14.97,0.0,15.02
43,21.77,21.47,0.0,21.58
44,15.35,15.65,0.0,15.5
45,17.25,16.81,0.0,17.01
46,8.85,11.41,0.0,10.26
47,15.96,18.38,0.0,17.24
48,17.01,15.87,0.0,16.38
49,9.66,11.79,0.0,10.91
50,14.97,15.96,0.0,15.51
502,0.0,0.0,0.0,0.0
51,16.63,16.78,0.0,16.7
52,21.18,20.63,16.67,20.88
53,17.48,20.03,33.33,18.89
54,6.79,7.43,0.0,7.14
55,29.25,27.05,0.0,28.08
56,16.88,16.57,0.0,16.7
57,18.2,16.06,0.0,17.04
58,17.07,15.68,25.0,16.35
59,12.2,11.14,33.33,11.65
60,17.75,16.06,0.0,16.85
61,15.97,18.54,0.0,17.42
62,23.96,24.77,0.0,24.38
88888,50.0,50.0,0.0,50.0
99999,0.0,0.0,0.0,0.0
SS09B,0.0,0.0,0.0,0.0
TOTAL,14.33,14.32,5.11,14.31
