PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
SHAW,8.64,11.24,0.00,10.15
MOULTRIE,10.69,11.20,0.00,10.97
AUTREYVILLE,12.07,8.70,0.00,10.24
BRIDGECREEK,20.88,17.92,0.00,19.35
CROSLAND,12.40,10.37,0.00,11.33
DOERUN,20.31,16.06,0.00,17.94
FUNSTON,21.61,17.85,0.00,19.56
HAMILTON,17.09,12.01,0.00,14.53
HARTSFIELD,26.84,19.21,0.00,22.84
HOPEWELL,14.21,13.32,0.00,13.72
LEE,18.26,11.70,0.00,14.72
MILLCREEK,18.18,15.96,0.00,16.96
MONK,14.69,12.77,0.00,13.67
MURPHY,23.21,18.50,0.00,20.70
NORMAN PARK,11.86,9.69,0.00,10.68
ROBINSON,16.75,14.55,0.00,15.49
THIGPEN,19.63,16.10,0.00,17.78
TYTY,12.50,13.27,0.00,12.90
WARRIOR,15.08,12.28,0.00,13.58
TOTAL,14.34,12.62,0.00,13.39
