AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.47,0.00,0.00,0.00,6.60,0.56,2.93
25-29,0.00,0.76,0.00,0.00,0.00,3.96,0.00,1.65
30-34,0.00,0.43,0.00,0.00,0.00,5.68,1.96,2.28
35-39,0.00,1.12,0.00,0.00,0.00,8.05,3.45,3.65
40-44,0.00,2.37,0.00,0.00,0.00,10.99,2.22,5.70
45-49,0.00,2.63,0.00,0.00,0.00,15.32,3.85,8.01
50-54,0.00,3.59,0.00,100.0,0.00,16.49,8.77,8.88
55-59,50.00,7.79,25.00,0.00,0.00,19.55,1.54,12.28
60-64,0.00,8.48,0.00,0.00,0.00,29.95,10.53,17.59
65-OVER,0.00,12.77,0.00,0.00,0.00,31.22,7.63,21.87
TOTAL,5.00,5.36,3.45,20.00,0.00,19.58,3.63,10.96
