PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
001,3.66,2.58,1.74,0.0,5.88,26.32,10.7,20.08
002,3.54,2.25,0.33,0.0,3.03,18.47,2.06,9.12
003,0.0,1.53,0.37,0.0,0.0,17.02,2.92,10.91
004,2.44,1.82,2.65,0.0,9.09,24.0,7.1,19.33
005,0.0,1.99,3.36,0.0,3.85,18.37,6.44,15.5
006,7.14,2.02,1.41,0.0,5.88,18.47,5.31,14.39
007,8.49,1.95,1.18,12.5,8.89,17.71,7.35,14.83
008,5.26,0.7,0.67,25.0,10.0,24.44,11.29,20.76
009,2.08,3.85,1.27,0.0,7.27,27.57,7.0,20.4
010,2.56,0.95,1.04,11.11,2.27,26.26,4.64,17.34
011,0.0,2.01,0.51,0.0,2.99,16.43,1.48,7.1
012,5.0,1.19,1.8,0.0,7.14,17.01,3.82,12.94
013,0.0,3.62,2.5,25.0,0.0,21.52,5.84,17.96
014,0.0,30.0,3.57,0.0,12.5,27.78,9.7,25.69
015,9.09,10.71,3.12,100.0,5.26,28.83,7.19,25.73
016,0.0,4.35,1.61,0.0,13.33,19.75,5.27,16.93
017,0.0,5.36,2.08,0.0,25.0,21.39,10.8,18.91
018,4.76,4.88,5.56,0.0,6.25,23.7,9.64,20.83
019,4.76,2.22,2.21,0.0,0.0,24.25,8.2,21.28
020,5.26,9.09,4.23,0.0,18.75,34.48,14.09,31.82
021,0.0,2.45,0.4,0.0,6.9,25.39,4.67,18.48
022,0.0,4.0,0.0,0.0,0.0,8.08,0.88,3.4
023,0.93,1.29,0.49,0.0,0.0,10.51,1.19,5.12
024,4.76,0.33,1.59,0.0,4.17,21.43,3.07,13.98
025,13.33,0.47,3.12,0.0,6.25,20.9,6.64,14.93
026,14.29,11.11,2.63,0.0,0.0,26.05,2.83,21.87
027,11.11,0.0,2.44,14.29,9.09,29.73,10.67,27.24
028,4.17,2.7,1.47,16.67,8.82,19.48,11.16,17.06
029,3.7,0.0,3.95,0.0,0.0,17.12,6.05,14.04
030,2.56,2.47,3.53,0.0,0.0,15.87,7.3,12.95
031,10.53,3.16,2.35,40.0,3.12,18.86,12.28,16.54
04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88888,0.0,0.0,0.0,0.0,0.0,33.33,0.0,25.0
TOTAL,3.68,2.59,1.3,8.49,5.59,22.14,6.4,16.83
