PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
LOCKHART,12.85,8.41,0.00,10.41
EMIT,10.51,8.84,0.00,9.65
STATESBORO,9.60,7.39,0.00,8.35
PORTAL,11.73,9.11,0.00,10.31
FAIR,13.55,10.42,0.00,11.84
CHURCH,9.08,7.67,0.00,8.28
PITTMAN PARK,4.85,4.12,0.00,4.45
LEEFIELD,15.71,10.06,0.00,12.66
BLITCH,20.00,18.04,0.00,18.98
HAGIN,12.33,8.52,0.00,10.28
BROOKLET,13.81,10.38,0.00,11.96
STILSON,12.00,11.28,0.00,11.62
BAY,16.69,12.20,0.00,14.30
NEVILS,16.29,12.68,0.00,14.42
SINKHOLE,18.14,14.68,0.00,16.32
REGISTER,14.50,12.10,0.00,13.18
TOTAL,11.33,8.94,0.00,10.03
