PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
RICEBORO YOUTH,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,18.00,0.00,22.00,11.00,68.00
LYMAN HALL SCHOOL,0.00,0.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,4.00,1.00,0.00,24.00,41.00,0.00,42.00,25.00,145.0
LEWIS FRASIER SCHOOL,0.00,1.00,5.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,2.00,3.00,0.00,99.00,102.0,0.00,32.00,17.00,266.0
MEMORIAL DR. EAST,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,9.00,18.00,0.00,14.00,10.00,54.00
BUTTON GWINNETT,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00
TOWN OF ALLENHURST,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,39.00,0.00,40.00,15.00,127.0
HINESVILLE,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,2.00,1.00,0.00,64.00,54.00,0.00,18.00,10.00,158.0
LIBERTY COUNTY,0.00,11.00,8.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,108.0,121.0,0.00,59.00,30.00,340.0
WALTHOURVILLE,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,11.00,12.00,0.00,24.00,12.00,62.00
FLEMING WEST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,9.00,0.00,7.00,6.00,29.00
FLEMING EAST,0.00,4.00,5.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,1.00,1.00,0.00,130.0,148.0,0.00,11.00,4.00,309.0
GUM BRANCH,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,66.00,74.00,0.00,6.00,7.00,161.0
HINESVILLE LODGE 271,0.00,3.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,24.00,29.00,0.00,20.00,19.00,101.0
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,29.00,38.00,0.00,3.00,3.00,0.00,1.00,0.00,0.00,8.00,13.00,0.00,12.00,7.00,0.00,583.0,665.0,0.00,295.0,166.0,1823.0
