PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
01,0.00,6.450,7.230,0.00,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.550,0.00,14.95,16.38,0.00,1.030,2.550,11.00
02,0.00,10.00,7.140,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,0.00,17.80,21.83,0.00,4.230,1.610,17.99
03,0.00,7.140,3.330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,14.52,19.31,0.00,0.00,0.00,14.80
04,0.00,9.090,15.38,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.21,25.24,0.00,0.00,2.080,20.26
05,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.84,22.66,0.00,0.00,7.690,19.88
06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.29,17.89,0.00,1.640,0.00,14.02
07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.940,0.00,50.00,0.00,0.00,18.91,22.48,0.00,0.00,0.00,14.35
08,0.00,18.18,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.57,22.51,0.00,3.790,1.080,14.40
09,0.00,2.000,3.700,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,2.990,0.00,0.00,0.00,0.00,18.10,20.27,0.00,1.670,0.470,14.48
10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.11,15.77,0.00,1.660,1.300,3.980
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.300,8.990,0.00,1.610,0.830,2.370
12,0.00,4.920,5.770,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.000,0.00,0.00,0.00,0.00,12.23,14.19,0.00,2.420,0.370,9.670
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,4.110,3.900,0.00,1.520,8.620,0.00,0.00,0.00,0.00,0.00,1.810,0.00,1.080,1.050,6.670,15.83,19.19,0.00,1.680,1.090,11.80
