PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
EM1,4.28,7.42,0.0,6.07
EM2,8.73,12.17,0.0,10.72
EM3,10.03,10.4,0.0,10.22
EM4,11.38,16.27,0.0,14.16
EM5,13.86,16.67,0.0,15.35
GF1,4.91,7.51,0.0,6.36
GF2,3.16,5.88,0.0,4.52
GF3,5.44,7.41,0.0,6.57
GF4,3.6,5.83,0.0,4.91
GF5,7.18,9.19,0.0,8.35
HA1,7.53,9.69,0.0,8.79
HA2,13.72,11.54,0.0,12.5
HA3,10.77,11.64,0.0,11.26
HA4,25.24,22.1,0.0,23.51
HO1,23.64,19.8,0.0,21.42
HO2,26.85,24.23,50.0,25.4
HO3,19.46,17.42,0.0,18.3
HO4,17.08,16.57,0.0,16.78
HO5,16.28,15.54,0.0,15.84
HO6,19.39,18.48,0.0,18.87
HO7,28.83,26.95,0.0,27.8
RU1,18.84,17.1,0.0,17.87
RU2,16.97,16.3,0.0,16.6
VV1,9.36,9.36,0.0,9.34
VV2,9.48,10.71,0.0,10.13
VV3,6.04,8.54,0.0,7.47
VV4,9.29,11.93,0.0,10.8
VV5,17.09,15.9,0.0,16.42
VV6,17.76,15.0,25.0,16.14
WA1,18.57,17.56,0.0,18.04
WA2,20.51,17.96,0.0,19.15
TOTAL,13.82,13.75,1.56,13.77
