PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
BLACKROCK,11.00,11.32,0.00,11.14
BROOKS,22.08,19.13,0.00,20.54
EUROPE,8.36,7.72,0.00,8.00
FAYETTEVILLE EAST,12.11,10.04,0.00,10.90
FAYETTEVILLE WEST,13.08,11.16,50.00,12.05
FLINT,12.77,10.38,33.33,11.57
HOPEFUL,13.92,12.20,0.00,12.99
MORNING CREEK,14.56,12.16,0.00,13.26
RAREOVER,17.89,15.89,0.00,16.81
SANDY CREEK,11.05,9.75,16.67,10.37
SHAKERAG EAST,15.17,14.46,16.67,14.81
SHAKERAG WEST,16.89,17.37,0.00,17.09
STARRSMILL,17.46,15.62,0.00,16.51
WHITEWATER,15.21,14.91,0.00,15.03
WOOLSEY,21.84,20.86,0.00,21.34
MCINTOSH,13.60,14.08,0.00,13.84
OAK GROVE,15.72,13.04,20.00,14.38
KEDRON,10.53,8.66,0.00,9.51
ABERDEEN,19.44,17.97,0.00,18.63
WINDGATE,17.50,15.27,0.00,16.25
FLAT CREEK,11.99,10.63,0.00,11.21
BRAELINN,16.67,15.46,0.00,16.05
KENWOOD,9.63,10.33,0.00,10.00
BANKS,16.89,15.39,0.00,16.06
HARPS CROSSING,18.97,18.27,50.00,18.64
WILLOW POND,12.31,11.31,25.00,11.79
DOGWOOD,20.51,18.07,0.00,19.23
OAK RIDGE,15.85,15.95,0.00,15.89
JEFF DAVIS,8.74,8.42,0.00,8.53
MURPHY,14.28,12.78,0.00,13.48
FIELDING RIDGE,15.46,12.19,0.00,13.77
WILLOWBEND,14.19,12.84,0.00,13.42
CAMP CREEK,17.16,16.37,0.00,16.71
RISING STAR,12.35,10.22,0.00,11.22
SPRING HILL,13.42,11.25,0.00,12.25
ANTIOCH,19.91,14.65,0.00,17.16
88888,0.00,100.0,0.00,50.00
TOTAL,14.72,13.10,5.07,13.85
