PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
MIRROR LAKE ELEMENTA,7.37,6.58,0.00,6.93
WINSTON,9.64,8.40,0.00,8.94
DOG RIVER LIBRARY,15.67,14.66,0.00,15.13
COLONIAL HILLS,1.61,1.14,0.00,1.34
EPHESUS BAPTIST CHUR,18.68,16.23,33.33,17.41
PRAYS MILL GYM,14.08,11.58,0.00,12.71
TURNER,9.23,7.89,0.00,8.48
FIRST BAPTIST LITHIA,13.43,11.90,0.00,12.62
LITHIA SPRINGS HIGH,4.34,3.88,0.00,4.08
DEER LICK,9.08,5.73,0.00,7.29
GOLDEN METHODIST CH,2.69,2.83,0.00,2.77
OLD COURTHOUSE,7.60,6.12,0.00,6.72
BEULAH BAPTIST,11.07,10.44,0.00,10.73
STEWART,1.92,3.20,0.00,2.68
ARBOR STATION,7.57,6.83,0.00,7.15
BRIGHT STAR,12.28,10.55,0.00,11.31
DORSETT SHOALS,10.18,9.05,0.00,9.55
CHAPEL HILL,6.41,5.62,0.00,5.97
CHURCH AT CHAPEL HILL,8.03,7.08,0.00,7.50
CHESTNUT LOG,5.19,5.74,0.00,5.50
ST JULIANS EPISCOPAL,13.25,11.14,0.00,12.06
LUTHERAN CHURCH - GS,8.86,8.27,0.00,8.53
FIRST BAPTIST,13.22,13.62,0.00,13.42
FACTORY SHOALS,7.35,7.18,0.00,7.25
BOUNDARY WATERS,3.50,4.11,0.00,3.85
88888,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00
TOTAL,8.65,7.50,0.77,8.00
