PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
MT. PLEASANT,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,48.00,0.00,1.00,2.00,93.00
RECOVERY,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,41.00,0.00,1.00,0.00,85.00
KENDRICK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,36.00,0.00,0.00,1.00,69.00
CLIMAX,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,67.00,53.00,0.00,3.00,3.00,130.0
BRINSON,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,51.00,0.00,5.00,4.00,108.0
WEST BAINBRIDGE,0.00,1.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,61.00,68.00,0.00,18.00,8.00,161.0
BAINBRIDGE-COLISEUM,0.00,2.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,2.00,0.00,0.00,307.0,308.0,0.00,53.00,19.00,699.0
BDGE-FAIRGROUNDS,0.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.0,101.0,0.00,48.00,29.00,287.0
ATTAPULGUS,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,38.00,0.00,24.00,12.00,110.0
TOTAL,1.00,7.00,14.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,3.00,1.00,0.00,734.0,744.0,0.00,153.0,78.00,1742.0
