PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,0.0,0.0,0.0,0.0
99999,0.0,0.0,0.0,0.0
BT01,0.0,0.0,0.0,0.0
EW1,2.97,4.53,0.0,3.85
FP1,3.32,3.16,0.0,3.22
FP2,2.46,3.06,0.0,2.77
FP3,2.88,3.98,0.0,3.47
FP4,4.9,6.74,0.0,5.84
FP5,2.22,2.63,0.0,2.45
FP6,6.53,6.29,0.0,6.4
JB01,2.41,3.34,0.0,2.94
JB02,1.53,4.19,0.0,3.05
JB03,4.71,5.31,0.0,5.02
JB04,4.88,5.28,0.0,5.1
JB05,9.98,11.01,0.0,10.55
JB06,26.92,25.54,0.0,26.16
JB07,7.83,9.13,20.0,8.58
JB08,1.37,1.98,0.0,1.73
JB09,5.51,5.14,0.0,5.28
JB10,3.66,4.39,0.0,4.08
JB11,10.28,12.93,0.0,11.73
JB12,1.68,2.73,0.0,2.27
JB13,6.0,6.27,0.0,6.15
JB14,14.33,16.0,0.0,15.22
JB15,3.2,3.46,0.0,3.34
JB16,4.39,5.45,0.0,4.98
JB17,2.3,2.77,0.0,2.57
JB18,4.67,5.98,0.0,5.4
LC1,2.44,2.8,0.0,2.65
LJ1,4.91,5.7,0.0,5.35
LJ2,3.1,4.23,0.0,3.73
LJ3,4.76,4.99,0.0,4.88
LJ4,2.93,4.16,0.0,3.62
LJ5,2.94,2.83,0.0,2.87
ML,0.0,0.0,0.0,0.0
MO1,2.62,2.83,0.0,2.73
MO2,7.16,7.06,0.0,7.08
MO3,3.09,4.66,0.0,3.97
MO4,4.45,4.74,0.0,4.6
MO5,4.61,5.57,0.0,5.14
MO6,3.97,4.75,20.0,4.44
MO7,3.63,4.65,0.0,4.2
MO8,3.04,5.1,0.0,4.24
MO9,4.65,6.1,0.0,5.44
OAK1,1.09,2.3,0.0,1.76
OAK2,1.17,1.45,0.0,1.32
OAK3,1.17,1.88,0.0,1.56
OAK4,1.92,1.74,0.0,1.81
PH1,4.11,5.76,0.0,5.04
PH2,7.11,8.16,0.0,7.67
RD01,3.93,5.56,0.0,4.81
RD02,1.38,2.84,0.0,2.24
RD03,1.97,3.75,0.0,2.96
RD04,4.78,5.33,0.0,5.08
RD05,5.35,8.16,0.0,6.96
RD06,3.8,3.93,0.0,3.86
RD07,2.33,1.68,0.0,1.95
RD08,6.06,8.75,16.67,7.55
RD09,4.91,5.66,0.0,5.32
RD10,1.08,0.85,0.0,0.95
RD11,3.49,5.22,0.0,4.42
RD12,2.49,3.27,0.0,2.92
TOTAL,4.27,5.09,0.71,4.72
