AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,3.33,0.21,0.75,0.00,1.27,5.94,2.50,3.96
25-29,1.79,0.12,0.90,0.00,1.72,4.50,2.26,3.19
30-34,1.82,0.13,0.00,0.00,2.13,6.72,4.73,5.13
35-39,3.23,1.31,1.09,0.00,9.30,9.98,6.18,7.81
40-44,4.88,1.65,4.35,0.00,2.63,11.45,5.93,8.82
45-49,9.68,1.85,3.17,0.00,0.00,16.38,9.32,12.92
50-54,3.23,2.25,7.02,0.00,0.00,21.44,8.13,16.24
55-59,6.90,2.12,8.51,50.00,14.81,26.42,11.51,20.90
60-64,7.14,4.59,10.71,50.00,28.00,33.56,16.49,27.84
65-OVER,5.71,4.96,12.12,0.00,6.82,39.54,20.50,33.84
TOTAL,4.28,1.95,3.66,5.56,5.03,21.36,8.28,16.18
