AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.0,0.0,2.25,0.0,4.76,3.74,0.66,3.2
25-29,0.0,0.0,0.0,0.0,6.25,3.58,0.56,3.15
30-34,0.0,0.0,0.0,0.0,11.11,5.75,1.69,5.22
35-39,0.0,11.11,0.0,0.0,0.0,7.6,3.03,7.17
40-44,0.0,0.0,5.26,40.0,12.5,11.17,9.43,11.05
45-49,11.11,0.0,5.56,0.0,0.0,14.01,5.68,13.24
50-54,0.0,16.67,8.0,0.0,33.33,19.99,7.14,18.72
55-59,12.5,0.0,27.78,28.57,16.67,21.73,9.52,20.63
60-64,0.0,0.0,7.14,20.0,12.5,24.55,13.27,23.42
65-OVER,14.29,16.67,23.08,42.11,22.22,33.84,17.11,32.57
TOTAL,3.61,3.59,5.42,22.06,10.31,17.93,7.32,16.71
