AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.26,0.00,0.00,0.00,4.03,1.51,2.40
25-29,0.00,0.45,0.00,0.00,0.00,3.77,2.68,2.52
30-34,0.00,0.61,0.00,0.00,0.00,5.24,0.00,3.35
35-39,33.33,1.16,0.00,0.00,0.00,7.10,8.70,5.35
40-44,0.00,0.87,0.00,0.00,16.67,12.91,3.70,8.80
45-49,0.00,3.23,0.00,0.00,0.00,14.39,4.08,10.31
50-54,0.00,2.56,0.00,0.00,20.00,16.74,5.19,11.94
55-59,0.00,5.28,0.00,100.0,25.00,24.42,1.64,17.93
60-64,0.00,3.99,20.00,0.00,0.00,27.15,5.56,19.67
65-OVER,0.00,6.27,0.00,0.00,0.00,36.72,12.73,29.80
TOTAL,1.67,2.90,1.75,12.50,6.90,20.57,3.75,14.45
