PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1-01C,0.00,8.660,9.090,0.00,4.440,15.59,4.090,13.96
1-05C,4.760,12.95,5.130,0.00,0.00,13.62,4.550,12.39
1-06C,0.00,13.99,0.00,0.00,12.50,20.07,6.470,18.11
1-08C,0.00,5.240,4.000,0.00,0.00,16.90,1.600,13.28
1-09C,5.260,2.550,0.00,0.00,0.00,12.81,3.850,7.440
1-10C,0.00,33.33,0.00,0.00,14.29,22.01,12.24,21.35
1-12C,6.670,27.50,0.00,0.00,12.50,25.04,9.380,23.88
1-13C,4.760,7.950,0.00,0.00,5.880,14.70,6.730,12.37
1-14C,5.000,11.16,0.00,0.00,0.00,17.85,6.670,15.63
1-16C,13.33,12.84,0.00,40.00,14.29,22.51,5.820,19.96
1-17C,3.700,15.57,0.00,0.00,2.560,16.32,5.420,15.05
2-02C,0.00,4.680,0.00,0.00,0.00,5.290,5.440,4.740
2-03C,0.00,7.010,0.00,0.00,3.850,4.460,0.790,5.230
2-04C,0.00,7.790,10.00,0.00,0.00,2.220,1.480,6.340
2-05C,0.00,9.150,0.00,0.00,5.000,7.170,3.830,7.790
2-06C,0.00,3.270,0.00,0.00,0.00,3.660,0.00,2.970
2-07C,0.00,6.590,4.350,0.00,3.570,9.680,2.420,7.080
2-09C,0.00,7.640,0.00,0.00,8.330,7.360,0.920,7.030
2-11C,0.00,7.360,0.00,0.00,0.00,6.350,2.820,6.590
2-12C,0.00,7.050,3.570,0.00,0.00,4.760,0.540,4.920
3-01C,0.00,7.140,0.00,0.00,0.00,11.78,3.770,10.22
3-02C,6.670,13.41,3.700,0.00,7.140,10.95,2.480,10.21
3-03C,0.00,2.970,0.00,0.00,0.00,8.230,0.00,3.440
3-04C,0.00,11.40,0.00,0.00,0.00,6.850,6.450,10.43
3-05C,0.00,3.740,7.690,0.00,5.560,7.690,1.780,5.090
3-08C,0.00,10.00,0.00,0.00,0.00,11.63,0.00,9.760
3-09C,0.00,16.67,20.00,0.00,11.11,22.88,15.79,21.44
3-10C,5.560,9.310,0.00,33.33,0.00,8.600,2.560,8.640
3-11C,0.00,7.020,0.00,0.00,7.140,9.510,1.140,7.210
3-12C,0.00,11.16,0.00,0.00,0.00,15.30,3.280,12.65
3-13C,0.00,2.900,2.780,0.00,1.790,11.53,1.630,5.340
3-14C,0.00,8.900,4.760,0.00,5.000,14.46,2.800,9.730
3-15C,0.00,15.56,0.00,0.00,12.50,20.37,3.030,17.46
4-02C,1.080,9.420,0.00,25.00,3.030,10.61,3.400,9.210
4-04C,3.450,15.87,0.00,0.00,13.33,16.17,1.500,15.01
4-05C,3.700,14.06,8.000,0.00,13.04,12.60,2.920,11.89
4-06C,12.12,16.88,3.850,0.00,5.260,14.96,5.220,14.15
4-07C,6.450,10.00,12.20,0.00,3.850,13.20,4.940,12.21
4-08C,8.330,5.880,3.700,0.00,7.690,20.37,10.57,19.24
4-10C,0.00,15.00,0.00,0.00,25.00,17.71,13.41,17.34
4-11C,14.29,5.000,0.00,0.00,10.00,16.49,2.330,15.43
4-12C,12.00,15.38,20.00,0.00,6.250,24.16,15.12,23.11
4-13C,9.090,4.550,9.090,0.00,10.00,24.65,14.37,23.49
4-14C,5.000,0.00,0.00,0.00,14.29,21.90,10.48,20.72
4-15C,5.560,25.00,16.67,0.00,0.00,25.96,3.090,24.37
5-01C,3.700,6.070,6.670,0.00,0.00,11.65,1.410,7.260
5-02C,0.00,5.350,0.00,0.00,0.00,2.620,1.320,4.240
5-03C,0.00,7.330,0.00,0.00,7.690,0.00,1.720,6.730
5-05C,0.00,11.18,0.00,0.00,0.00,0.00,1.750,10.55
5-06C,0.00,7.720,0.00,0.00,0.00,4.070,1.110,5.780
5-07C,2.220,4.120,0.00,0.00,4.760,6.010,0.640,4.240
5-08C,5.260,8.450,0.00,0.00,3.120,11.30,1.500,8.530
5-10C,0.00,7.850,0.00,0.00,0.00,6.020,2.640,7.250
5-11C,3.080,7.430,1.080,0.00,2.080,8.630,0.830,6.830
6-01C,0.00,4.850,5.660,0.00,6.900,15.57,1.960,9.340
6-02C,0.00,14.84,0.00,0.00,16.67,25.27,6.300,21.38
6-03C,1.640,15.46,2.860,0.00,2.380,15.05,6.900,13.64
6-05C,0.00,6.820,0.00,100.0,3.700,14.01,2.990,9.410
6-06C,0.00,5.230,0.00,0.00,0.00,14.94,2.150,10.28
6-08C,0.00,5.620,1.230,0.00,3.230,10.45,2.400,6.870
6-09C,2.470,6.500,3.190,0.00,5.260,14.84,3.760,10.69
6-10C,3.570,11.03,0.800,0.00,3.080,12.51,4.300,10.66
6-11C,0.730,6.490,0.880,0.00,2.780,5.790,2.510,5.290
7-01C,0.00,5.280,0.00,0.00,0.00,16.71,1.750,10.95
7-03C,14.29,6.590,0.00,0.00,0.00,13.63,3.480,11.40
7-04C,0.00,5.410,1.630,0.00,0.00,3.520,1.620,4.110
7-05C,0.00,2.030,0.00,0.00,0.00,10.47,1.720,5.750
7-06C,0.00,3.780,1.680,20.00,0.00,9.070,1.980,6.340
7-07C,2.300,6.440,1.290,0.00,3.230,10.14,3.200,7.840
7-08C,11.76,5.450,0.00,0.00,4.000,11.01,0.830,9.470
7-09C,0.00,6.030,1.160,0.00,2.630,7.120,1.920,5.820
7-10C,1.690,5.320,1.740,0.00,0.00,6.150,2.440,5.110
7-11C,0.00,5.320,0.450,0.00,2.500,3.730,2.600,3.740
7-12C,1.800,7.290,1.780,0.00,3.850,7.470,3.150,6.550
7-13C,2.040,20.00,8.570,0.00,3.030,17.09,7.960,15.65
7-14C,0.00,7.230,3.390,0.00,3.230,8.660,2.950,7.050
7-15C,0.00,3.230,0.00,0.00,0.00,7.070,3.910,5.190
8-01C,0.00,1.660,3.030,0.00,0.00,2.860,0.00,1.940
8-02C,0.00,4.070,6.120,0.00,5.000,5.530,1.030,4.540
8-03C,0.00,8.050,0.00,0.00,0.00,10.61,0.00,8.880
8-05C,0.00,4.020,0.00,0.00,0.00,2.970,0.00,3.640
8-06C,0.00,6.550,0.00,100.0,5.560,0.00,1.470,5.920
8-07C,0.00,6.860,0.00,0.00,0.00,13.33,0.00,6.740
8-08C,0.00,7.850,0.00,0.00,0.00,0.00,2.910,7.240
8-09C,0.00,7.620,0.00,0.00,0.00,0.00,0.00,6.830
8-10C,0.00,8.470,0.00,0.00,0.00,2.940,2.520,7.910
8-11C,0.00,15.03,0.00,0.00,20.00,16.67,1.690,14.46
8-12C,0.00,7.200,0.00,0.00,0.00,2.680,0.780,4.710
8-13C,0.00,0.840,0.00,0.00,0.00,7.950,1.010,4.900
8-15C,0.00,6.590,0.00,0.00,0.00,2.520,2.260,5.560
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,2.280,7.410,1.920,2.680,3.440,13.41,3.280,9.820
