PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
FBC - FLC,3.57,4.41,3.33,0.00,8.33,23.15,6.43,16.94
CALHOUN PARK,0.00,3.48,0.00,0.00,0.00,17.55,1.68,6.35
FIRE DEPT STA #5,0.00,6.30,4.76,0.00,0.00,23.48,8.03,18.91
BUCKEYE,0.00,9.02,0.00,0.00,0.00,20.00,13.95,14.71
BURCH,0.00,7.58,0.00,0.00,0.00,28.29,0.00,23.58
CADWELL,0.00,8.47,0.00,0.00,0.00,21.47,3.23,19.11
BREWTON,0.00,3.97,14.29,0.00,33.33,22.72,4.84,18.26
DUDLEY,0.00,8.75,0.00,0.00,100.0,23.32,8.89,20.32
HAMPTON MILL,0.00,3.29,0.00,0.00,0.00,22.75,10.53,20.22
HARVARD,0.00,9.80,100.0,0.00,0.00,18.71,0.00,13.91
MINTER,0.00,4.55,0.00,0.00,0.00,23.70,10.00,22.50
RURAL FIRE STA #17,0.00,6.89,0.00,0.00,0.00,16.03,4.26,13.26
W T ADAMS FIRE STA #18,0.00,10.16,0.00,0.00,0.00,26.24,13.51,21.21
REEDY SPRINGS,0.00,6.85,0.00,0.00,0.00,15.27,10.00,14.10
SMITH,0.00,4.05,0.00,20.00,0.00,16.17,3.23,10.04
LCFS #10,7.14,4.16,0.00,0.00,12.50,20.56,2.41,13.97
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,2.30,4.88,2.07,3.57,4.85,21.32,5.69,14.79
