AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.0,0.07,2.36,9.09,2.27,3.65,1.22,1.99
25-29,0.0,0.37,0.0,0.0,0.0,3.3,0.75,1.8
30-34,6.25,0.38,0.0,0.0,0.0,4.57,1.67,2.64
35-39,0.0,0.55,0.0,0.0,4.35,6.31,1.51,3.66
40-44,8.7,1.14,6.52,0.0,5.26,9.84,1.59,6.11
45-49,6.67,1.66,2.04,0.0,3.45,13.15,3.4,8.34
50-54,4.0,1.49,4.44,50.0,14.29,18.73,5.14,12.03
55-59,10.53,2.94,15.38,0.0,13.04,21.34,5.19,14.61
60-64,16.67,4.17,8.33,66.67,0.0,27.73,7.04,19.81
65-OVER,8.89,7.24,9.52,25.0,14.29,35.63,12.06,28.7
TOTAL,5.99,2.17,3.33,15.38,4.63,19.53,3.91,12.67
