AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.0,0.94,0.45,5.0,0.71,5.47,1.46,2.35
25-29,0.0,0.37,0.68,0.0,0.0,4.06,1.17,1.82
30-34,4.35,0.81,2.88,0.0,2.08,5.42,1.27,2.88
35-39,0.0,2.03,1.54,0.0,0.0,7.89,2.07,4.37
40-44,4.88,2.85,0.88,14.29,2.17,11.91,2.07,6.29
45-49,2.44,3.55,2.48,20.0,0.0,15.52,1.79,8.39
50-54,0.0,4.43,2.27,14.29,3.12,21.66,3.6,12.11
55-59,0.0,5.6,6.85,16.67,3.23,23.89,6.84,14.67
60-64,13.04,7.59,6.9,16.67,0.0,28.32,5.85,18.69
65-OVER,10.26,10.07,6.32,16.67,2.38,36.44,9.52,26.46
TOTAL,3.15,3.8,2.44,9.46,1.13,19.87,3.08,10.92
