AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.11,0.00,0.00,4.35,6.94,2.71,5.06
25-29,0.00,0.28,0.00,0.00,7.69,5.52,0.00,3.61
30-34,0.00,1.01,0.00,0.00,20.00,7.72,5.51,5.97
35-39,0.00,3.42,0.00,0.00,10.00,11.68,8.49,9.59
40-44,0.00,3.41,10.00,0.00,12.50,19.98,8.49,15.87
45-49,0.00,5.17,18.18,0.00,12.50,19.46,12.26,15.97
50-54,8.33,6.94,10.00,0.00,23.08,25.97,7.34,20.78
55-59,0.00,7.69,25.00,0.00,0.00,31.64,14.15,25.97
60-64,8.33,9.33,12.50,0.00,16.67,35.68,18.29,29.20
65-OVER,10.53,14.69,25.00,0.00,0.00,43.77,19.68,37.02
TOTAL,4.30,6.57,8.33,0.00,9.26,25.61,9.23,20.36
