PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
BARWICK,12.41,8.06,0.00,10.17
BOSTON,8.21,8.28,0.00,8.23
CENTRAL,10.21,8.89,0.00,9.45
COOLIDGE,10.93,7.61,0.00,9.21
DOUGLASS,3.27,3.46,0.00,3.39
ELLABELLE,13.15,10.34,0.00,11.67
FIRE STATION #2,17.18,12.30,33.33,14.61
GATLIN CREEK,12.08,10.53,0.00,11.21
HARPER,6.43,5.90,0.00,6.12
JERGER,16.26,12.59,0.00,14.26
MEIGS,11.11,8.39,0.00,9.54
MERRILVILLE,11.18,8.99,0.00,9.99
METCALFE,10.83,13.07,0.00,11.94
NEW COVENANT,10.29,8.73,0.00,9.45
OCHLOCKNEE,12.59,9.42,0.00,10.90
PATTEN,14.21,13.43,0.00,13.82
PAVO,15.21,12.15,0.00,13.54
REMINGTON ESC,9.08,9.11,0.00,9.09
RESOURCE CENTER,3.60,5.68,0.00,4.79
SCOTT,14.50,11.44,0.00,12.71
88888,0.00,50.00,0.00,50.00
99999,0.00,0.00,0.00,0.00
TOTAL,10.75,8.93,3.23,9.73
