PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
FIRST PRESBYTERIAN,1.00,6.00,4.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,223.0,213.0,0.00,4.00,7.00,465.0
JACOB G SMITH SCHOOL,0.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,107.0,130.0,0.00,12.00,13.00,273.0
CENTRAL CHURCH OF,0.00,4.00,5.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176.0,148.0,0.00,15.00,5.00,355.0
GRACE UNITED,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,112.0,91.00,0.00,9.00,4.00,219.0
IMMANUEL BAPTIST,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,28.00,19.00,0.00,4.00,3.00,58.00
ST. THOMAS EPISCOPAL,0.00,4.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.0,101.0,0.00,1.00,2.00,222.0
ISLE OF HOPE BAPTIST,0.00,2.00,7.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,205.0,226.0,0.00,6.00,5.00,455.0
THE SANCTUARY,0.00,2.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,82.00,55.00,0.00,12.00,7.00,165.0
ST LUKE CHURCH,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,115.0,109.0,0.00,20.00,5.00,257.0
FERGUSON AVE BAPTIST,0.00,5.00,6.00,0.00,2.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,253.0,249.0,0.00,26.00,12.00,558.0
ISLANDS CHRISTIAN CH,0.00,6.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,224.0,216.0,0.00,15.00,4.00,473.0
BLACKSHEAR,0.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,22.00,0.00,24.00,12.00,83.00
W W LAW CENTER,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,18.00,0.00,34.00,20.00,88.00
FELLOWSHIP OF LOVE,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,4.00,8.00,0.00,138.0,46.00,202.0
HOLY SPIRIT LUTHERAN,0.00,5.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,27.00,0.00,69.00,41.00,171.0
ELI WHITNEY COMPLEX,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,4.00,0.00,15.00,1.00,23.00
CHRIST COMMUNITY,0.00,1.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,38.00,32.00,0.00,92.00,27.00,195.0
SALVATION ARMY,0.00,2.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,34.00,0.00,116.0,57.00,247.0
STILLWELL TOWERS,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,13.00,0.00,72.00,22.00,127.0
WILLIAMS COURT APTS,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,19.00,22.00,0.00,26.00,18.00,88.00
OLD COURTHOUSE,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,23.00,0.00,1.00,0.00,52.00
ROSE OF SHARON,0.00,2.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,72.00,70.00,0.00,12.00,12.00,174.0
SAVANNAH HIGH SCHOOL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,6.00,0.00,24.00,4.00,41.00
FIRST AFRICAN BAPTIST,0.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,109.0,41.00,166.0
ALDERSGATE YOUTH,0.00,1.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,34.00,27.00,0.00,30.00,10.00,108.0
JENKINS HIGH SCHOOL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,35.00,0.00,43.00,14.00,117.0
COKESBURY METHODIST,0.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,66.00,50.00,0.00,5.00,8.00,134.0
BIBLE BAPTIST CHURCH,0.00,1.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,20.00,18.00,0.00,121.0,61.00,226.0
SOUTHSIDE BAPTIST CH,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,14.00,0.00,46.00,21.00,102.0
THUNDERBOLT MUN,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,75.00,0.00,39.00,14.00,212.0
NEW COV 7 DAY ADV CH,0.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,52.00,52.00,0.00,36.00,17.00,162.0
OGLETHORPE CHARTER,0.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,41.00,40.00,0.00,92.00,48.00,227.0
ELI WHITNEY COMPLEX,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,42.00,0.00,24.00,18.00,121.0
FRANK MURRAY,0.00,3.00,4.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,96.00,91.00,0.00,15.00,6.00,218.0
LIGHTHOUSE BAPTIST,0.00,0.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,158.0,178.0,0.00,4.00,6.00,351.0
SAINT FRANCIS,0.00,3.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,124.0,123.0,0.00,4.00,5.00,266.0
MAY HOWARD,0.00,4.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,2.00,0.00,138.0,140.0,0.00,7.00,6.00,304.0
WILMINGTON ISLAND,0.00,8.00,5.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,3.00,1.00,0.00,182.0,191.0,0.00,6.00,5.00,407.0
WILMINGTON ISLAND,0.00,6.00,7.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,243.0,234.0,0.00,3.00,0.00,497.0
GUARD HOUSE COMM,0.00,6.00,5.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.0,128.0,0.00,2.00,1.00,255.0
TYBEE IS SCH CAFE,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,128.0,132.0,0.00,1.00,0.00,265.0
ST PETERS EPISCOPAL,0.00,12.00,14.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,1.00,0.00,248.0,248.0,0.00,1.00,3.00,532.0
SKID IS PRES CHURCH,0.00,14.00,9.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,263.0,267.0,0.00,1.00,0.00,558.0
SKID METHODIST CH,0.00,5.00,6.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,164.0,175.0,0.00,0.00,0.00,352.0
SKIDAWAY ISLAND STAT,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,224.0,209.0,0.00,3.00,1.00,443.0
