AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,14.29,5.560,0.00,12.50,0.00,6.680,1.150,5.740
25-29,0.00,3.570,0.00,0.00,0.00,5.870,3.380,5.410
30-34,0.00,0.00,0.00,0.00,0.00,9.830,0.920,8.540
35-39,0.00,0.00,0.00,0.00,0.00,10.78,6.410,10.25
40-44,0.00,9.520,0.00,0.00,0.00,16.91,10.45,16.13
45-49,0.00,21.05,10.00,0.00,0.00,18.90,2.500,17.84
50-54,0.00,0.00,10.00,0.00,25.00,24.06,8.740,22.52
55-59,66.67,17.65,18.18,0.00,37.50,23.84,5.710,22.79
60-64,16.67,15.38,14.29,0.00,0.00,29.32,13.83,28.14
65-OVER,0.00,13.95,6.670,50.00,12.50,36.41,19.09,35.31
TOTAL,8.330,9.090,4.900,10.00,9.620,23.15,7.540,21.66
