PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
1A,12.65,10.68,0.00,11.57
1B,9.33,7.85,0.00,8.49
1C,10.56,8.85,0.00,9.61
1D,14.95,13.62,0.00,14.22
2A,5.44,4.94,0.00,5.16
2B,1.94,3.27,0.00,2.66
3A,2.45,3.43,0.00,3.00
3B,2.22,1.95,0.00,2.06
4A,3.27,2.13,14.29,2.69
4B,6.41,5.37,0.00,5.83
5A,10.40,11.07,0.00,10.74
5B,10.31,10.27,11.11,10.29
5C,6.10,5.34,0.00,5.68
5D,8.46,7.03,0.00,7.62
6A,14.03,11.32,0.00,12.52
6B,11.71,10.26,0.00,10.90
6C,13.40,12.14,0.00,12.68
6D,9.49,10.85,0.00,10.22
7A,12.08,11.66,0.00,11.83
7B,12.37,10.91,0.00,11.55
7C,13.08,13.08,0.00,13.03
88888,0.00,0.00,0.00,0.00
8A,7.72,7.14,0.00,7.38
8B,8.48,8.88,0.00,8.70
8C,5.04,6.20,0.00,5.68
99999,0.00,0.00,0.00,0.00
TOTAL,8.50,7.91,1.02,8.16
