AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,47.36,39.45,50.15,43.43,42.52,54.18,39.06,46.36
25-29,40.14,37.23,42.99,37.9,37.24,46.62,37.91,41.96
30-34,44.45,46.06,48.05,46.8,44.69,54.17,45.07,49.95
35-39,54.01,53.74,52.84,50.49,50.94,61.55,50.83,57.25
40-44,59.01,59.49,57.13,55.14,56.0,67.26,54.37,62.89
45-49,60.24,63.48,60.93,60.74,59.04,71.49,57.41,67.2
50-54,59.74,65.84,61.99,56.9,61.7,73.99,57.41,69.62
55-59,57.02,67.83,62.7,57.96,64.09,75.86,58.12,71.75
60-64,56.41,71.12,62.49,54.67,65.2,78.31,59.97,74.64
65-OVER,53.91,69.61,57.88,58.89,62.31,76.46,61.47,73.68
TOTAL,52.87,56.22,53.58,50.46,51.38,67.87,50.16,61.99
