AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,10.64,16.94,12.18,11.11,14.50,17.14,12.29,16.32
25-29,15.38,20.09,11.45,25.00,17.19,19.81,17.59,19.38
30-34,21.28,34.75,18.45,0.00,15.79,29.34,27.87,29.60
35-39,19.67,43.35,25.34,0.00,25.77,35.90,31.29,36.36
40-44,31.15,50.29,31.05,40.00,33.70,42.62,35.52,43.16
45-49,38.00,52.73,33.65,25.00,45.12,47.88,40.03,47.87
50-54,33.33,56.53,40.00,14.29,41.18,52.81,39.17,52.20
55-59,34.29,54.52,36.59,25.00,46.48,55.84,42.72,54.43
60-64,26.09,59.80,35.00,0.00,40.00,59.52,48.30,58.38
65-OVER,39.39,58.02,36.03,25.00,46.15,65.32,52.67,63.46
TOTAL,26.34,43.84,25.88,19.05,30.13,43.91,31.74,42.38
