AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,9.77,0.00,0.00,9.09,21.66,9.65,15.54
25-29,0.00,14.67,0.00,0.00,22.22,25.08,16.00,20.33
30-34,16.67,23.50,20.00,0.00,0.00,31.13,14.63,27.38
35-39,0.00,21.89,20.00,0.00,20.00,44.40,9.09,34.49
40-44,50.00,32.13,0.00,0.00,50.00,41.52,30.56,37.91
45-49,0.00,34.02,33.33,0.00,50.00,44.92,14.81,39.79
50-54,100.0,43.47,0.00,0.00,0.00,50.96,20.00,47.45
55-59,33.33,49.55,25.00,0.00,0.00,62.82,44.00,57.87
60-64,0.00,55.30,50.00,100.0,0.00,66.10,34.78,62.07
65-OVER,0.00,51.41,40.00,0.00,33.33,62.76,41.82,59.47
TOTAL,15.38,33.71,16.13,20.00,15.22,49.13,21.28,42.79
