AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,33.33,7.87,0.00,0.00,0.00,14.99,9.59,12.61
25-29,0.00,7.35,0.00,0.00,0.00,16.82,7.84,13.36
30-34,100.0,19.32,0.00,0.00,0.00,22.18,11.36,20.34
35-39,0.00,19.19,0.00,0.00,0.00,24.70,25.49,23.33
40-44,0.00,23.01,0.00,0.00,50.00,34.29,21.57,30.12
45-49,100.0,32.17,0.00,0.00,0.00,31.00,27.66,31.11
50-54,50.00,33.59,0.00,0.00,100.0,42.79,30.00,39.84
55-59,50.00,47.13,0.00,0.00,33.33,49.01,41.07,47.75
60-64,33.33,44.90,0.00,0.00,0.00,56.36,24.14,51.07
65-OVER,0.00,53.70,0.00,0.00,0.00,58.38,44.87,56.55
TOTAL,50.00,31.02,0.00,0.00,15.38,39.24,25.09,35.95
