AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,7.95,0.00,0.00,0.00,16.05,7.50,14.96
25-29,0.00,21.69,0.00,0.00,0.00,19.67,17.74,19.51
30-34,0.00,32.26,25.00,0.00,0.00,27.69,23.73,27.45
35-39,14.29,27.08,37.50,50.00,25.00,32.38,18.75,31.56
40-44,33.33,43.64,40.00,0.00,25.00,40.80,29.63,40.42
45-49,0.00,45.59,14.29,0.00,0.00,43.53,20.69,42.36
50-54,66.67,48.44,25.00,0.00,60.00,49.86,35.59,49.27
55-59,25.00,44.16,66.67,0.00,0.00,51.47,35.90,50.43
60-64,8.33,58.93,100.0,0.00,50.00,60.30,46.88,59.41
65-OVER,23.08,57.85,33.33,0.00,14.29,64.10,34.43,63.09
TOTAL,16.92,38.92,25.93,16.67,14.00,43.78,25.18,42.66
