AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,10.53,5.26,0.00,20.00,14.19,11.32,12.48
25-29,0.00,11.50,4.76,0.00,0.00,16.31,16.28,14.50
30-34,25.00,25.26,14.29,0.00,0.00,27.39,7.69,24.80
35-39,0.00,27.62,0.00,0.00,0.00,34.09,20.00,30.22
40-44,0.00,42.06,0.00,0.00,0.00,38.61,22.86,37.47
45-49,0.00,40.45,42.86,0.00,0.00,43.79,33.33,42.00
50-54,66.67,47.37,25.00,0.00,0.00,48.39,36.84,47.23
55-59,0.00,45.52,25.00,0.00,0.00,53.57,12.50,49.25
60-64,100.0,54.81,0.00,0.00,0.00,66.28,44.44,62.05
65-OVER,50.00,47.16,25.00,0.00,0.00,66.18,46.67,62.00
TOTAL,29.41,36.14,12.37,0.00,4.55,46.85,23.13,42.14
