AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,2.70,6.96,7.14,0.00,10.53,11.14,5.52,8.93
25-29,6.90,11.07,9.52,0.00,7.84,12.48,10.52,11.70
30-34,14.29,19.08,5.00,0.00,14.71,21.43,16.75,19.90
35-39,8.00,23.82,16.67,50.00,6.45,26.54,21.71,24.97
40-44,17.86,27.65,11.59,0.00,14.29,30.69,21.93,28.58
45-49,13.33,31.40,17.81,0.00,25.81,36.52,27.34,34.06
50-54,25.81,34.35,20.29,0.00,35.48,43.30,30.26,39.78
55-59,28.57,41.34,30.00,0.00,39.39,50.43,38.24,47.30
60-64,62.50,47.61,40.91,0.00,43.75,59.74,49.48,56.80
65-OVER,42.50,51.04,49.15,100.0,40.00,66.42,54.32,63.52
TOTAL,20.89,28.81,18.35,18.18,21.95,43.96,27.28,38.70
