AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,11.45,16.28,0.00,5.36,13.72,9.59,12.35
25-29,4.17,15.72,10.26,0.00,11.90,14.78,12.22,14.88
30-34,7.69,20.97,10.00,0.00,21.05,24.69,19.88,22.85
35-39,5.56,28.03,25.81,0.00,6.25,30.39,24.42,28.90
40-44,13.04,36.35,19.05,0.00,33.33,35.03,30.00,35.01
45-49,31.03,41.11,20.69,0.00,27.27,41.38,36.76,40.83
50-54,4.55,43.09,33.33,100.0,14.29,49.31,36.22,46.36
55-59,17.39,46.91,35.00,100.0,27.78,54.50,38.46,51.28
60-64,13.33,54.47,30.00,0.00,33.33,62.81,37.89,59.25
65-OVER,48.00,52.44,8.33,33.33,26.09,63.54,39.10,60.38
TOTAL,15.67,33.79,20.44,37.50,16.13,43.28,25.54,39.07
