AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,8.45,20.42,12.12,22.73,14.71,14.27,15.45,18.77
25-29,10.77,21.86,13.54,0.00,14.89,15.92,16.14,20.25
30-34,11.32,31.25,18.21,20.00,23.35,20.00,20.18,28.34
35-39,14.13,39.57,24.61,0.00,22.87,28.02,28.60,36.74
40-44,13.11,47.83,26.37,25.00,26.11,32.41,33.44,44.13
45-49,19.12,52.35,21.98,50.00,35.15,38.76,35.22,48.27
50-54,20.08,55.09,28.00,0.00,38.57,47.83,38.34,51.66
55-59,19.75,61.05,30.22,50.00,44.79,54.72,41.29,57.16
60-64,27.76,63.68,39.16,50.00,44.78,60.37,39.97,59.89
65-OVER,30.42,62.64,37.50,40.00,42.49,61.90,42.19,59.44
TOTAL,18.04,42.97,21.24,23.26,27.50,46.84,28.44,41.07
