AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,5.56,11.94,9.09,0.00,3.45,14.14,9.82,12.81
25-29,0.00,15.12,11.11,50.00,25.00,13.86,11.11,13.79
30-34,13.33,27.20,9.76,100.0,29.41,21.53,17.37,21.85
35-39,22.22,34.02,15.38,50.00,18.18,29.18,22.94,29.13
40-44,15.79,38.30,25.53,0.00,30.77,34.67,22.58,34.03
45-49,13.33,43.65,22.50,0.00,25.00,41.55,33.33,40.99
50-54,37.50,42.61,32.50,33.33,27.27,48.32,22.75,46.22
55-59,33.33,49.60,34.78,50.00,50.00,52.04,34.33,50.78
60-64,55.56,57.30,14.29,50.00,33.33,58.92,45.05,57.80
65-OVER,35.71,58.19,22.22,50.00,55.56,63.99,42.47,62.51
TOTAL,20.69,37.11,19.88,38.46,24.60,39.98,21.25,38.05
