AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,9.72,14.78,13.54,12.50,11.11,15.77,13.03,14.91
25-29,10.29,18.42,7.73,0.00,8.91,17.38,11.86,16.91
30-34,17.69,29.44,14.35,11.11,24.11,24.05,16.17,25.01
35-39,14.88,36.77,16.58,33.33,25.00,32.17,17.96,32.25
40-44,20.95,42.81,25.27,33.33,30.77,37.48,24.28,37.78
45-49,27.95,48.81,32.47,37.50,27.54,45.19,35.60,45.12
50-54,30.56,55.83,34.32,16.67,50.00,53.63,35.48,52.82
55-59,42.40,60.44,43.22,16.67,36.67,59.64,37.83,58.37
60-64,34.45,65.24,36.84,0.00,42.47,63.28,44.60,62.04
65-OVER,35.53,65.38,45.99,44.44,46.55,67.85,46.37,66.30
TOTAL,23.96,41.70,24.58,22.81,26.76,45.29,24.12,42.30
