AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,10.00,16.95,16.22,33.33,2.78,17.54,11.37,16.65
25-29,15.38,18.98,10.20,0.00,3.57,17.80,14.01,17.78
30-34,14.29,28.88,11.90,0.00,21.21,27.55,14.57,26.95
35-39,15.79,35.13,12.12,0.00,0.00,35.22,25.89,34.29
40-44,17.39,38.17,24.39,0.00,25.00,41.74,29.51,39.49
45-49,28.57,39.43,38.89,0.00,21.05,46.66,19.67,42.84
50-54,20.83,42.59,32.14,50.00,33.33,51.82,16.81,47.15
55-59,33.33,51.61,30.00,0.00,47.37,58.87,29.73,55.33
60-64,33.33,54.66,38.10,33.33,41.67,65.63,42.68,61.60
65-OVER,45.45,53.61,38.46,100.0,50.00,66.98,54.63,63.97
TOTAL,24.08,37.16,22.43,35.29,21.36,48.28,24.35,43.29
