AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,23.50,0.00,0.00,50.00,22.34,9.68,21.98
25-29,20.00,16.20,28.57,0.00,0.00,26.45,0.00,22.01
30-34,0.00,27.34,0.00,0.00,0.00,28.10,50.00,27.86
35-39,50.00,31.97,0.00,0.00,0.00,40.29,62.50,37.82
40-44,0.00,29.58,25.00,0.00,0.00,48.45,18.18,41.52
45-49,50.00,46.25,0.00,0.00,0.00,45.79,14.29,45.11
50-54,33.33,46.77,0.00,0.00,0.00,52.08,64.29,50.26
55-59,0.00,52.65,0.00,50.00,0.00,59.22,14.29,55.84
60-64,0.00,63.16,50.00,0.00,0.00,62.80,23.08,61.88
65-OVER,0.00,61.40,50.00,0.00,100.0,64.30,39.13,63.16
TOTAL,23.53,43.14,14.71,50.00,33.33,50.09,29.10,47.04
