AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,10.00,7.07,0.00,9.52,11.90,14.77,11.46
25-29,14.29,12.36,12.28,0.00,14.29,14.53,10.96,14.02
30-34,0.00,21.46,5.36,0.00,0.00,20.71,25.00,20.30
35-39,14.29,28.02,3.85,0.00,25.00,23.37,21.67,23.48
40-44,28.57,35.89,4.17,0.00,40.00,33.49,27.69,33.15
45-49,100.0,35.17,13.89,0.00,60.00,37.16,20.41,36.10
50-54,28.57,39.66,16.00,0.00,25.00,46.58,30.61,44.85
55-59,0.00,47.66,15.00,0.00,100.0,49.04,46.67,48.43
60-64,50.00,54.95,0.00,0.00,0.00,57.56,43.14,56.50
65-OVER,0.00,56.62,30.77,100.0,25.00,61.76,50.00,60.90
TOTAL,19.15,35.49,9.59,33.33,21.25,40.15,28.27,38.60
