AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,27.02,14.29,0.00,11.11,22.64,28.36,24.86
25-29,0.00,27.16,9.09,0.00,10.00,25.00,18.18,25.05
30-34,0.00,33.45,22.22,0.00,37.50,30.17,32.61,31.42
35-39,0.00,37.35,11.11,0.00,0.00,37.04,29.41,36.13
40-44,0.00,46.75,14.29,0.00,0.00,45.97,29.27,44.77
45-49,0.00,47.02,0.00,0.00,33.33,48.82,47.37,47.55
50-54,50.00,48.57,66.67,0.00,50.00,54.96,42.86,52.26
55-59,0.00,60.49,14.29,0.00,33.33,61.99,42.55,60.00
60-64,50.00,64.51,80.00,100.0,0.00,62.20,55.56,62.84
65-OVER,25.00,60.18,60.00,50.00,50.00,68.35,48.44,65.36
TOTAL,22.73,45.59,21.69,28.57,25.45,52.01,36.29,48.40
