AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,33.33,8.00,0.00,0.00,25.00,8.87,2.41,8.35
25-29,0.00,10.34,0.00,0.00,0.00,12.71,5.56,12.11
30-34,0.00,19.05,0.00,0.00,0.00,18.89,14.71,18.51
35-39,0.00,11.76,0.00,0.00,0.00,22.96,0.00,21.67
40-44,0.00,19.23,0.00,0.00,0.00,32.56,15.62,31.41
45-49,0.00,27.59,0.00,0.00,0.00,33.84,15.00,33.04
50-54,0.00,47.06,0.00,0.00,0.00,33.96,22.58,33.59
55-59,0.00,30.77,25.00,0.00,0.00,39.06,26.09,38.35
60-64,0.00,29.63,0.00,0.00,0.00,48.35,21.05,47.01
65-OVER,50.00,37.50,16.67,0.00,0.00,50.47,13.33,49.33
TOTAL,22.22,25.62,6.06,0.00,3.85,33.05,11.21,31.88
