AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,7.46,5.15,0.00,4.00,14.57,10.17,11.07
25-29,8.33,13.51,6.58,0.00,7.14,20.28,12.79,16.99
30-34,18.75,16.30,16.67,0.00,14.29,29.62,23.88,24.49
35-39,10.00,21.03,6.82,0.00,0.00,34.15,25.00,28.62
40-44,8.82,27.80,10.00,0.00,16.67,38.84,29.09,34.39
45-49,6.25,32.42,24.32,0.00,16.67,47.85,24.14,41.89
50-54,34.78,34.45,19.23,0.00,28.57,51.90,36.73,45.85
55-59,10.00,41.37,20.83,0.00,44.44,58.26,33.33,52.25
60-64,0.00,47.18,0.00,0.00,40.00,65.76,30.77,59.67
65-OVER,6.67,45.04,26.32,0.00,63.64,65.04,35.09,60.61
TOTAL,11.88,27.21,11.04,0.00,24.14,46.38,23.53,39.24
