AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,17.70,7.14,0.00,7.69,21.44,13.04,18.41
25-29,12.50,20.20,6.67,0.00,0.00,21.77,23.53,20.45
30-34,33.33,31.69,13.33,0.00,20.00,32.65,11.11,31.29
35-39,20.00,35.04,25.00,0.00,25.00,39.27,37.93,36.51
40-44,12.50,45.96,0.00,0.00,40.00,47.83,25.58,45.47
45-49,100.0,51.83,10.00,0.00,57.14,51.81,34.38,51.31
50-54,37.50,51.36,6.67,0.00,28.57,56.55,29.41,52.67
55-59,33.33,56.50,16.67,0.00,42.86,62.47,21.74,58.55
60-64,50.00,64.95,0.00,0.00,30.00,68.61,26.32,65.78
65-OVER,16.67,57.46,45.45,0.00,46.15,66.87,36.73,63.28
TOTAL,22.08,42.06,11.97,0.00,27.78,52.60,25.80,46.35
