AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,11.97,0.00,0.00,100.0,15.57,0.00,14.08
25-29,0.00,15.32,0.00,0.00,0.00,15.53,0.00,15.36
30-34,0.00,19.15,0.00,0.00,100.0,23.98,22.22,22.52
35-39,0.00,19.05,33.33,0.00,0.00,28.00,25.00,25.25
40-44,0.00,27.27,0.00,0.00,0.00,30.19,16.67,28.90
45-49,0.00,30.28,0.00,0.00,0.00,42.01,16.67,37.39
50-54,0.00,35.19,0.00,0.00,0.00,48.52,12.50,43.37
55-59,0.00,30.85,0.00,0.00,0.00,47.90,14.29,42.48
60-64,0.00,32.00,0.00,0.00,0.00,52.73,40.00,47.77
65-OVER,0.00,30.67,0.00,0.00,100.0,57.87,60.00,53.74
TOTAL,0.00,25.02,8.33,0.00,42.86,41.80,20.00,36.89
