AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,9.28,0.00,0.00,0.00,17.39,7.32,13.57
25-29,0.00,10.47,0.00,0.00,20.00,17.00,20.00,14.55
30-34,0.00,20.00,9.09,0.00,0.00,23.84,3.45,21.49
35-39,50.00,26.53,40.00,0.00,0.00,34.58,35.00,31.61
40-44,40.00,31.80,16.67,0.00,25.00,40.58,20.83,37.09
45-49,0.00,35.17,33.33,0.00,100.0,41.18,33.33,38.97
50-54,50.00,35.61,0.00,0.00,0.00,43.97,64.29,41.56
55-59,33.33,46.69,0.00,100.0,0.00,53.37,23.08,50.76
60-64,20.00,53.21,0.00,0.00,0.00,60.88,37.50,57.73
65-OVER,0.00,48.12,0.00,0.00,50.00,62.23,44.19,58.98
TOTAL,15.56,32.67,12.00,100.0,17.86,45.16,26.78,40.72
