AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,15.13,7.69,0.00,33.33,19.24,10.00,16.63
25-29,0.00,18.37,50.00,0.00,0.00,20.15,21.21,19.41
30-34,16.67,26.61,22.22,0.00,0.00,25.81,12.50,25.77
35-39,0.00,34.92,33.33,0.00,33.33,35.09,28.57,34.69
40-44,16.67,43.12,20.00,0.00,0.00,42.88,35.00,42.48
45-49,0.00,43.09,16.67,0.00,0.00,43.77,21.43,42.73
50-54,0.00,44.36,0.00,0.00,0.00,55.87,27.59,50.36
55-59,0.00,48.95,33.33,0.00,0.00,57.16,34.78,53.69
60-64,50.00,54.72,80.00,0.00,0.00,66.98,61.54,62.44
65-OVER,28.57,55.79,36.36,100.0,100.0,66.97,53.57,63.61
TOTAL,15.79,38.05,28.17,25.00,18.18,48.30,25.00,43.66
