AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,33.33,14.29,14.29,0.00,18.75,17.92,13.33,17.53
25-29,0.00,0.00,12.50,0.00,0.00,18.12,3.45,17.13
30-34,0.00,0.00,57.14,0.00,0.00,27.53,22.86,27.08
35-39,28.57,31.25,0.00,0.00,100.0,34.22,22.58,33.72
40-44,40.00,46.67,16.67,0.00,0.00,43.88,43.48,43.69
45-49,20.00,15.38,30.77,0.00,33.33,46.12,32.26,45.20
50-54,50.00,43.48,46.15,0.00,75.00,50.32,33.33,49.87
55-59,50.00,36.84,9.09,0.00,25.00,53.43,44.44,52.53
60-64,20.00,56.25,0.00,0.00,33.33,65.43,68.42,65.03
65-OVER,14.29,36.36,21.43,0.00,75.00,69.33,57.58,68.60
TOTAL,27.66,28.64,22.55,0.00,33.33,49.70,33.74,48.71
