AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,8.33,3.80,7.14,16.67,4.65,11.84,9.63,11.24
25-29,0.00,12.50,15.79,0.00,4.17,12.20,12.26,12.11
30-34,5.41,18.07,6.90,0.00,23.53,20.39,16.88,19.70
35-39,5.56,18.68,19.35,0.00,11.76,26.43,19.08,25.35
40-44,22.73,28.05,29.41,0.00,16.67,30.59,24.19,29.89
45-49,23.81,27.50,26.67,0.00,26.32,38.32,25.10,37.00
50-54,26.32,26.39,27.27,0.00,40.00,43.08,26.45,41.50
55-59,7.69,28.57,9.09,0.00,14.29,46.09,32.37,44.71
60-64,16.67,37.04,26.67,0.00,7.14,53.15,40.26,51.70
65-OVER,29.63,59.14,35.71,50.00,27.27,55.75,42.59,55.06
TOTAL,14.35,26.24,19.17,14.29,15.10,37.05,22.99,35.47
