AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.17,9.52,0.00,7.14,11.98,9.21,10.45
25-29,0.00,9.09,9.09,0.00,0.00,11.88,6.52,11.12
30-34,13.33,13.22,18.18,0.00,0.00,17.64,2.44,16.53
35-39,33.33,26.85,28.57,0.00,0.00,25.06,17.50,24.90
40-44,12.50,20.57,0.00,0.00,25.00,26.83,16.22,25.47
45-49,16.67,29.41,0.00,0.00,16.67,34.61,28.12,33.33
50-54,60.00,23.36,50.00,0.00,50.00,36.36,16.22,34.73
55-59,28.57,37.50,16.67,0.00,33.33,43.16,26.32,42.01
60-64,0.00,32.45,25.00,0.00,0.00,51.65,25.93,48.83
65-OVER,0.00,42.64,40.00,100.0,50.00,55.07,56.90,54.16
TOTAL,16.13,24.64,15.12,20.00,18.00,36.40,20.60,34.47
