AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,20.98,10.53,0.00,22.22,23.05,25.86,21.72
25-29,20.00,27.39,0.00,0.00,33.33,20.23,10.64,22.86
30-34,0.00,33.04,12.50,0.00,0.00,35.33,30.43,33.68
35-39,50.00,42.04,0.00,0.00,25.00,42.39,25.00,41.01
40-44,60.00,42.16,33.33,0.00,66.67,52.15,45.95,47.50
45-49,33.33,53.58,16.67,0.00,0.00,49.46,29.27,49.61
50-54,33.33,56.93,57.14,0.00,33.33,58.10,36.00,56.27
55-59,62.50,62.43,50.00,0.00,0.00,66.61,47.76,63.94
60-64,0.00,64.67,75.00,0.00,100.0,72.88,75.36,70.69
65-OVER,57.14,63.25,33.33,0.00,60.00,78.58,70.79,75.74
TOTAL,38.64,47.04,20.55,0.00,38.71,63.80,48.55,57.13
