AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,15.52,19.74,18.18,0.00,14.29,25.44,20.05,24.06
25-29,14.71,21.13,17.86,0.00,25.00,23.94,20.65,23.28
30-34,15.79,32.14,23.81,0.00,33.33,39.51,41.53,38.85
35-39,27.78,45.24,41.67,0.00,33.33,52.43,44.92,50.84
40-44,25.93,40.00,41.94,0.00,40.91,57.16,50.85,55.28
45-49,39.47,38.83,54.17,0.00,56.25,62.06,48.10,59.57
50-54,37.04,58.93,44.83,0.00,27.27,63.18,55.48,61.64
55-59,22.50,58.77,63.16,0.00,61.11,71.04,57.78,69.05
60-64,44.44,66.34,57.89,0.00,16.67,75.05,45.07,72.86
65-OVER,36.11,53.29,45.45,0.00,35.71,76.23,57.58,74.17
TOTAL,27.92,45.82,37.36,0.00,35.00,57.64,40.97,55.14
