AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,25.00,17.12,11.43,0.00,3.33,19.20,7.91,17.68
25-29,0.00,16.37,11.11,0.00,10.00,16.81,18.00,16.51
30-34,0.00,27.83,10.53,0.00,7.14,28.68,22.47,27.60
35-39,8.33,35.43,18.18,0.00,26.67,32.39,27.72,32.08
40-44,47.06,42.27,20.83,0.00,44.44,40.21,36.61,40.14
45-49,36.84,54.62,36.00,0.00,16.67,47.10,48.62,48.07
50-54,22.22,58.91,27.59,0.00,40.00,52.30,40.74,52.47
55-59,11.11,58.56,21.05,0.00,37.50,59.83,45.68,58.46
60-64,28.57,62.62,35.29,100.0,40.00,65.30,55.70,63.95
65-OVER,36.36,59.18,53.85,0.00,44.44,68.31,44.55,66.18
TOTAL,25.00,46.21,24.28,50.00,23.08,48.39,33.37,46.82
