AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,5.88,13.36,1.19,20.00,11.11,13.00,8.52,12.07
25-29,9.52,11.15,4.55,0.00,14.29,15.09,14.52,14.11
30-34,22.22,24.57,5.56,0.00,5.88,19.60,15.79,19.59
35-39,4.35,29.06,17.74,0.00,18.18,26.34,19.31,25.29
40-44,14.81,33.73,19.70,0.00,47.06,34.32,23.32,32.71
45-49,25.00,42.86,20.41,0.00,37.50,37.59,34.02,37.49
50-54,23.53,44.67,34.88,0.00,50.00,46.44,38.06,45.28
55-59,43.75,49.00,51.85,0.00,50.00,54.06,38.60,52.39
60-64,42.86,58.14,36.36,100.0,60.00,60.18,38.16,58.49
65-OVER,21.05,57.02,38.46,100.0,20.00,60.32,44.44,58.77
TOTAL,19.11,34.93,18.16,15.00,23.32,38.33,24.59,36.03
