AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,19.11,16.67,0.00,0.00,20.58,16.87,19.61
25-29,0.00,20.41,23.08,0.00,0.00,26.50,28.57,24.66
30-34,0.00,31.13,44.44,0.00,0.00,31.87,13.33,30.64
35-39,33.33,36.49,11.11,0.00,0.00,43.71,24.14,40.87
40-44,28.57,39.72,37.50,0.00,33.33,51.36,41.18,48.41
45-49,0.00,43.77,0.00,50.00,100.0,57.53,46.43,53.94
50-54,33.33,51.09,63.64,0.00,50.00,59.16,46.15,56.87
55-59,inf00,55.28,37.50,0.00,50.00,64.35,45.45,61.18
60-64,0.00,56.19,100.0,0.00,66.67,71.79,42.11,67.46
65-OVER,50.00,56.29,0.00,0.00,40.00,76.84,55.22,72.78
TOTAL,20.00,42.26,32.10,25.00,31.03,56.46,35.10,52.24
