AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.46,4.88,0.00,0.00,18.12,11.63,13.27
25-29,0.00,14.15,4.55,0.00,14.29,19.24,15.00,17.38
30-34,0.00,14.86,9.09,0.00,0.00,30.33,15.79,26.01
35-39,25.00,20.27,21.43,0.00,0.00,37.27,16.67,33.16
40-44,0.00,32.64,30.00,0.00,0.00,40.88,0.00,38.18
45-49,42.86,35.12,7.69,0.00,50.00,46.64,15.38,43.24
50-54,25.00,35.47,28.57,100.0,50.00,49.87,26.09,46.26
55-59,0.00,47.19,12.50,0.00,0.00,58.79,43.75,55.92
60-64,0.00,50.57,0.00,0.00,0.00,64.77,41.67,61.40
65-OVER,66.67,55.09,50.00,0.00,50.00,63.78,22.58,61.78
TOTAL,17.07,31.62,11.94,25.00,12.50,46.68,19.90,42.49
