AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,14.29,12.02,3.03,0.00,27.27,18.21,16.13,15.56
25-29,0.00,16.34,16.67,0.00,50.00,19.81,17.39,18.65
30-34,0.00,27.41,9.09,0.00,0.00,29.07,13.64,27.52
35-39,28.57,30.51,16.67,0.00,0.00,33.26,15.79,31.78
40-44,16.67,30.28,0.00,100.0,25.00,38.85,18.52,35.38
45-49,66.67,42.67,20.00,0.00,37.50,46.81,16.00,44.39
50-54,0.00,49.16,11.11,0.00,40.00,48.51,47.06,47.99
55-59,0.00,44.10,16.67,0.00,50.00,50.00,25.00,47.22
60-64,25.00,52.97,0.00,0.00,50.00,56.11,35.71,54.46
65-OVER,0.00,56.54,33.33,0.00,0.00,59.01,31.71,57.79
TOTAL,18.42,36.27,10.11,20.00,30.00,42.99,23.05,40.13
