AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,9.65,1.72,0.00,9.09,16.33,10.94,13.47
25-29,0.00,15.21,5.56,0.00,7.14,18.40,6.00,16.21
30-34,0.00,19.19,0.00,0.00,14.29,31.09,21.05,26.60
35-39,25.00,26.59,0.00,0.00,50.00,39.20,15.38,34.09
40-44,0.00,35.95,11.11,0.00,100.0,44.10,21.21,40.89
45-49,0.00,37.57,9.52,0.00,20.00,48.58,10.34,43.92
50-54,50.00,43.86,16.00,0.00,0.00,52.00,47.06,48.97
55-59,0.00,48.23,18.18,0.00,33.33,53.43,21.43,50.72
60-64,66.67,56.35,16.67,0.00,33.33,63.64,62.50,61.55
65-OVER,44.44,49.88,11.76,0.00,66.67,60.30,37.50,57.71
TOTAL,24.24,35.74,6.61,0.00,21.15,46.14,21.49,41.95
