AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,12.16,0.00,0.00,0.00,18.32,11.36,14.74
25-29,0.00,14.95,0.00,0.00,0.00,14.88,18.52,15.00
30-34,0.00,26.97,0.00,0.00,0.00,22.53,19.05,23.89
35-39,50.00,26.90,0.00,0.00,0.00,27.78,22.22,26.97
40-44,0.00,27.82,0.00,0.00,0.00,33.77,17.65,30.81
45-49,0.00,33.12,100.0,0.00,100.0,43.09,19.05,37.53
50-54,0.00,35.42,0.00,0.00,0.00,49.09,8.33,41.58
55-59,0.00,47.59,0.00,0.00,100.0,50.19,21.05,47.99
60-64,0.00,61.45,0.00,100.0,100.0,60.14,25.00,59.92
65-OVER,50.00,51.65,0.00,50.00,0.00,62.01,30.77,58.14
TOTAL,13.33,34.66,9.09,33.33,37.50,43.87,18.49,39.00
