AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,50.00,10.82,14.29,0.00,7.69,16.57,18.42,14.56
25-29,0.00,14.39,0.00,0.00,0.00,22.16,10.00,18.65
30-34,0.00,18.91,0.00,0.00,20.00,26.74,30.77,24.05
35-39,0.00,28.70,33.33,0.00,50.00,34.68,17.65,32.65
40-44,40.00,30.57,16.67,0.00,60.00,41.07,34.78,38.13
45-49,50.00,43.54,33.33,0.00,25.00,43.99,36.36,43.53
50-54,0.00,38.24,12.50,0.00,60.00,50.28,29.17,46.64
55-59,50.00,48.80,0.00,100.0,33.33,58.77,26.67,55.21
60-64,0.00,52.78,50.00,0.00,50.00,62.87,37.04,59.78
65-OVER,37.50,50.10,25.00,0.00,40.00,64.11,36.11,60.90
TOTAL,32.14,32.95,14.89,33.33,32.20,46.85,26.64,42.46
