AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,50.00,0.00,13.52,12.50,13.38
25-29,0.00,0.00,0.00,0.00,0.00,14.56,10.81,14.13
30-34,0.00,0.00,16.67,0.00,0.00,21.58,13.79,21.14
35-39,0.00,0.00,0.00,0.00,0.00,24.36,16.67,23.77
40-44,66.67,50.00,0.00,0.00,0.00,31.02,29.03,30.93
45-49,50.00,0.00,16.67,0.00,50.00,35.62,29.73,35.35
50-54,0.00,25.00,33.33,0.00,40.00,42.15,33.96,41.79
55-59,40.00,0.00,50.00,50.00,50.00,50.35,49.06,50.27
60-64,100.0,0.00,66.67,0.00,100.0,57.84,43.18,57.57
65-OVER,33.33,33.33,40.00,0.00,66.67,59.87,62.26,59.84
TOTAL,31.25,15.00,17.86,27.27,35.90,43.73,36.15,43.34
