AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,9.09,11.23,9.68,0.00,15.00,15.17,9.71,13.00
25-29,12.50,13.41,10.00,0.00,13.33,15.54,17.46,14.73
30-34,12.50,23.54,0.00,0.00,25.00,23.34,16.06,22.75
35-39,13.33,27.24,20.83,0.00,28.57,31.99,36.28,30.23
40-44,41.67,35.82,26.32,0.00,0.00,35.62,28.28,35.08
45-49,21.43,37.83,5.26,0.00,20.00,41.51,34.69,39.55
50-54,10.00,42.81,9.09,0.00,28.57,48.57,29.23,45.28
55-59,14.29,46.27,18.75,100.0,0.00,53.79,39.25,50.19
60-64,33.33,50.48,12.50,0.00,22.22,58.04,36.25,54.64
65-OVER,33.33,46.69,33.33,50.00,37.50,58.19,43.50,54.76
TOTAL,20.75,34.08,14.52,28.57,19.01,43.08,28.01,39.05
